"Date","Death_cause","Parish"
1630-07-06,"Plague","S. Giorgio al Pozzo Bianco"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni Laterano"
1630-07-06,"Plague","S. Giovanni sul Muro"
1630-07-06,"Plague","S. Gottardo"
1630-07-06,"Plague","S. Gottardo"
1630-07-06,"Plague","S. Gottardo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Lorenzo"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Maria alla Porta"
1630-07-06,"Plague","S. Martino al Corpo"
1630-07-06,"Plague","S. Martino al Corpo"
1630-07-06,"Plague","S. Mattia alla Moneta"
1630-07-06,"Plague","S. Michele in Metropolitana"
1630-07-06,"Plague","S. Nazaro alla Barona"
1630-07-06,"Plague","S. Nazaro in Brolo"
1630-07-06,"Plague","S. Nazaro in Brolo"
1630-07-06,"Plague","S. Nazaro in Brolo"
1630-07-06,"Plague","S. Nazaro in Brolo"
1630-07-06,"Plague","S. Nicolao"
1630-07-06,"Plague","S. Nicolao"
1630-07-06,"Plague","S. Pietro in Caminadella"
1630-07-06,"Plague","S. Pietro in Sala"
1630-07-06,"Plague","S. Pietro in Sala"
1630-07-06,"Plague","S. Pietro sul Dosso"
1630-07-06,"Plague","S. Pietro sul Dosso"
1630-07-06,"Plague","S. Protaso in Campo foris"
1630-07-06,"Plague","S. Raffaele"
1630-07-06,"Plague","S. Raffaele"
1630-07-06,"Plague","S. Raffaele"
1630-07-06,"Plague","S. Raffaele"
1630-07-06,"Plague","S. Satiro"
1630-07-06,"Plague","S. Satiro"
1630-07-06,"Plague","S. Sebastiano"
1630-07-06,"Plague","S. Simpliciano"
1630-07-06,"Plague","S. Simpliciano"
1630-07-06,"Plague","S. Simpliciano"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Brolo"
1630-07-06,"Plague","S. Stefano in Burgundia"
1630-07-06,"Plague","S. Tecla"
1630-07-06,"Plague","S. Tecla"
1630-07-06,"Plague","S. Vito in Pasquirolo"
1630-07-06,"Plague","S. Vito in Pasquirolo"
1630-07-06,"Plague","S. Vito in Pasquirolo"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague","S. Vittore al Teatro"
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-06,"Plague",NA
1630-07-07,"Not_plague","S. Babila"
1630-07-07,"Not_plague","S. Babila"
1630-07-07,"Not_plague","S. Babila"
1630-07-07,"Not_plague","S. Giorgio al Palazzo"
1630-07-07,"Not_plague","S. Gottardo"
1630-07-07,"Not_plague","S. Gottardo"
1630-07-07,"Not_plague","S. Gottardo"
1630-07-07,"Not_plague","S. Lorenzo"
1630-07-07,"Not_plague","S. Stefano in Brolo"
1630-07-07,"Not_plague","S. Stefano in Brolo"
1630-07-07,"Not_plague","S. Stefano in Brolo"
1630-07-07,"Not_plague","S. Tecla"
1630-07-07,"Plague","S. Andrea"
1630-07-07,"Plague","S. Babila"
1630-07-07,"Plague","S. Bartolomeo"
1630-07-07,"Plague","S. Donnino alla Mazza"
1630-07-07,"Plague","S. Donnino alla Mazza"
1630-07-07,"Plague","S. Eufemia"
1630-07-07,"Plague","S. Eufemia"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni Laterano"
1630-07-07,"Plague","S. Giovanni sul Muro"
1630-07-07,"Plague","S. Gottardo"
1630-07-07,"Plague","S. Gottardo"
1630-07-07,"Plague","S. Gottardo"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria alla Porta"
1630-07-07,"Plague","S. Maria Beltrade"
1630-07-07,"Plague","S. Maria della Passerella"
1630-07-07,"Plague","S. Maria della Passerella"
1630-07-07,"Plague","S. Martino al Corpo"
1630-07-07,"Plague","S. Mattia alla Moneta"
1630-07-07,"Plague","S. Michele al Gallo"
1630-07-07,"Plague","S. Michele al Gallo"
1630-07-07,"Plague","S. Nazaro alla Barona"
1630-07-07,"Plague","S. Nazaro in Brolo"
1630-07-07,"Plague","S. Nazaro in Brolo"
1630-07-07,"Plague","S. Nazaro in Brolo"
1630-07-07,"Plague","S. Pietro con la Rete"
1630-07-07,"Plague","S. Pietro in Sala"
1630-07-07,"Plague","S. Pietro sul Dosso"
1630-07-07,"Plague","S. Pietro sul Dosso"
1630-07-07,"Plague","S. Pietro sul Dosso"
1630-07-07,"Plague","S. Protaso ad Monachos"
1630-07-07,"Plague","S. Protaso in Campo foris"
1630-07-07,"Plague","S. Protaso in Campo foris"
1630-07-07,"Plague","S. Protaso in Campo intus"
1630-07-07,"Plague","S. Protaso in Campo intus"
1630-07-07,"Plague","S. Protaso in Campo intus"
1630-07-07,"Plague","S. Protaso in Campo intus"
1630-07-07,"Plague","S. Salvatore"
1630-07-07,"Plague","S. Salvatore"
1630-07-07,"Plague","S. Salvatore"
1630-07-07,"Plague","S. Simpliciano"
1630-07-07,"Plague","S. Stefano in Brolo"
1630-07-07,"Plague","S. Stefano in Brolo"
1630-07-07,"Plague","S. Stefano in Brolo"
1630-07-07,"Plague","S. Stefano in Burgundia"
1630-07-07,"Plague","S. Stefano in Burgundia"
1630-07-07,"Plague","S. Tecla"
1630-07-07,"Plague","S. Tecla"
1630-07-07,"Plague","S. Tecla"
1630-07-07,"Plague","S. Tecla"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore al Teatro"
1630-07-07,"Plague","S. Vittore e 40 Martiri"
1630-07-07,"Plague","S. Vittore e 40 Martiri"
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-07,"Plague",NA
1630-07-08,"Not_plague","S. Bartolomeo"
1630-07-08,"Not_plague","S. Giorgio al Palazzo"
1630-07-08,"Not_plague","S. Giovanni Laterano"
1630-07-08,"Not_plague","S. Giovanni Laterano"
1630-07-08,"Not_plague","S. Marcellino"
1630-07-08,"Not_plague","S. Maria Beltrade"
1630-07-08,"Not_plague","S. Maria Podone"
1630-07-08,"Not_plague","S. Pietro con la Rete"
1630-07-08,"Not_plague","S. Stefano in Brolo"
1630-07-08,"Not_plague",NA
1630-07-08,"Plague","S. Babila"
1630-07-08,"Plague","S. Babila"
1630-07-08,"Plague","S. Bartolomeo"
1630-07-08,"Plague","S. Bartolomeo"
1630-07-08,"Plague","S. Bartolomeo"
1630-07-08,"Plague","S. Donnino alla Mazza"
1630-07-08,"Plague","S. Eufemia"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni Laterano"
1630-07-08,"Plague","S. Giovanni sul Muro"
1630-07-08,"Plague","S. Giovanni sul Muro"
1630-07-08,"Plague","S. Giovanni sul Muro"
1630-07-08,"Plague","S. Giovanni sul Muro"
1630-07-08,"Plague","S. Gottardo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Lorenzo"
1630-07-08,"Plague","S. Maria alla Porta"
1630-07-08,"Plague","S. Maria alla Porta"
1630-07-08,"Plague","S. Maria alla Porta"
1630-07-08,"Plague","S. Maria alla Porta"
1630-07-08,"Plague","S. Maria alla Porta"
1630-07-08,"Plague","S. Maria di Calvairate"
1630-07-08,"Plague","S. Maria di Calvairate"
1630-07-08,"Plague","S. Maria Podone"
1630-07-08,"Plague","S. Maria Podone"
1630-07-08,"Plague","S. Maria Podone"
1630-07-08,"Plague","S. Maria Podone"
1630-07-08,"Plague","S. Maria Segreta"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele al Gallo"
1630-07-08,"Plague","S. Michele in Metropolitana"
1630-07-08,"Plague","S. Michele in Metropolitana"
1630-07-08,"Plague","S. Nazaro alla Barona"
1630-07-08,"Plague","S. Nazaro in Brolo"
1630-07-08,"Plague","S. Nazaro in Brolo"
1630-07-08,"Plague","S. Nazaro in Brolo"
1630-07-08,"Plague","S. Nicolao"
1630-07-08,"Plague","S. Pietro all'Orto"
1630-07-08,"Plague","S. Pietro sul Dosso"
1630-07-08,"Plague","S. Pietro sul Dosso"
1630-07-08,"Plague","S. Salvatore"
1630-07-08,"Plague","S. Salvatore"
1630-07-08,"Plague","S. Simpliciano"
1630-07-08,"Plague","S. Simpliciano"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Brolo"
1630-07-08,"Plague","S. Stefano in Burgundia"
1630-07-08,"Plague","S. Stefano in Burgundia"
1630-07-08,"Plague","S. Stefano in Burgundia"
1630-07-08,"Plague","S. Tecla"
1630-07-08,"Plague","S. Tecla"
1630-07-08,"Plague","S. Tecla"
1630-07-08,"Plague","S. Vittore al Teatro"
1630-07-08,"Plague","S. Vittore al Teatro"
1630-07-08,"Plague","S. Vittore al Teatro"
1630-07-08,"Plague","S. Vittore al Teatro"
1630-07-08,"Plague","S. Vittore al Teatro"
1630-07-08,"Plague","S. Vittore e 40 Martiri"
1630-07-08,"Plague",NA
1630-07-08,"Plague",NA
1630-07-08,"Plague",NA
1630-07-09,"Not_plague","S. Andrea"
1630-07-09,"Not_plague","S. Babila"
1630-07-09,"Not_plague","S. Babila"
1630-07-09,"Not_plague","S. Babila"
1630-07-09,"Not_plague","S. Babila"
1630-07-09,"Not_plague","S. Carpoforo"
1630-07-09,"Not_plague","S. Gottardo"
1630-07-09,"Not_plague","S. Gottardo"
1630-07-09,"Not_plague","S. Gottardo"
1630-07-09,"Not_plague","S. Lorenzo"
1630-07-09,"Not_plague","S. Lorenzo"
1630-07-09,"Not_plague","S. Maria Beltrade"
1630-07-09,"Not_plague","S. Maria Podone"
1630-07-09,"Not_plague","S. Maria Segreta"
1630-07-09,"Not_plague","S. Pietro in Caminadella"
1630-07-09,"Not_plague","S. Stefano in Brolo"
1630-07-09,"Not_plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Andrea"
1630-07-09,"Plague","S. Babila"
1630-07-09,"Plague","S. Babila"
1630-07-09,"Plague","S. Bartolomeo"
1630-07-09,"Plague","S. Bartolomeo"
1630-07-09,"Plague","S. Bartolomeo"
1630-07-09,"Plague","S. Bartolomeo"
1630-07-09,"Plague","S. Bartolomeo"
1630-07-09,"Plague","S. Calimero"
1630-07-09,"Plague","S. Calimero"
1630-07-09,"Plague","S. Calimero"
1630-07-09,"Plague","S. Fidelis"
1630-07-09,"Plague","S. Giorgio al Palazzo"
1630-07-09,"Plague","S. Giovanni Laterano"
1630-07-09,"Plague","S. Giovanni Laterano"
1630-07-09,"Plague","S. Giovanni Laterano"
1630-07-09,"Plague","S. Giovanni Laterano"
1630-07-09,"Plague","S. Giovanni Laterano"
1630-07-09,"Plague","S. Giovanni sul Muro"
1630-07-09,"Plague","S. Gottardo"
1630-07-09,"Plague","S. Gottardo"
1630-07-09,"Plague","S. Lorenzo"
1630-07-09,"Plague","S. Lorenzo"
1630-07-09,"Plague","S. Lorenzo"
1630-07-09,"Plague","S. Lorenzo"
1630-07-09,"Plague","S. Lorenzo Minore"
1630-07-09,"Plague","S. Marcellino"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria alla Porta"
1630-07-09,"Plague","S. Maria Beltrade"
1630-07-09,"Plague","S. Maria Beltrade"
1630-07-09,"Plague","S. Maria Beltrade"
1630-07-09,"Plague","S. Maria Podone"
1630-07-09,"Plague","S. Martino al Corpo"
1630-07-09,"Plague","S. Martino al Corpo"
1630-07-09,"Plague","S. Mattia alla Moneta"
1630-07-09,"Plague","S. Michele al Gallo"
1630-07-09,"Plague","S. Michele al Gallo"
1630-07-09,"Plague","S. Nazaro alla Barona"
1630-07-09,"Plague","S. Nazaro alla Barona"
1630-07-09,"Plague","S. Nazaro in Brolo"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Nicolao"
1630-07-09,"Plague","S. Simpliciano"
1630-07-09,"Plague","S. Simpliciano"
1630-07-09,"Plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Stefano in Brolo"
1630-07-09,"Plague","S. Stefano in Burgundia"
1630-07-09,"Plague","S. Tecla"
1630-07-09,"Plague","S. Tecla"
1630-07-09,"Plague","S. Tecla"
1630-07-09,"Plague","S. Tecla"
1630-07-09,"Plague","S. Vito in Pasquirolo"
1630-07-09,"Plague","S. Vittore al Teatro"
1630-07-09,"Plague","S. Vittore e 40 Martiri"
1630-07-09,"Plague",NA
1630-07-09,"Plague",NA
1630-07-09,"Plague",NA
1630-07-09,"Plague",NA
1630-07-10,"Not_plague","S. Bartolomeo"
1630-07-10,"Not_plague","S. Eusebio"
1630-07-10,"Not_plague","S. Gottardo"
1630-07-10,"Not_plague","S. Michele al Gallo"
1630-07-10,"Not_plague","S. Pietro alla Vigna"
1630-07-10,"Not_plague","S. Protaso in Campo foris"
1630-07-10,"Not_plague","S. Stefano in Brolo"
1630-07-10,"Not_plague","S. Stefano in Brolo"
1630-07-10,"Not_plague",NA
1630-07-10,"Plague","S. Andrea"
1630-07-10,"Plague","S. Babila"
1630-07-10,"Plague","S. Babila"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Bartolomeo"
1630-07-10,"Plague","S. Carpoforo"
1630-07-10,"Plague","S. Carpoforo"
1630-07-10,"Plague","S. Eusebio"
1630-07-10,"Plague","S. Eusebio"
1630-07-10,"Plague","S. Giorgio al Palazzo"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni Laterano"
1630-07-10,"Plague","S. Giovanni sul Muro"
1630-07-10,"Plague","S. Giovanni sul Muro"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Lorenzo"
1630-07-10,"Plague","S. Maria al Circo"
1630-07-10,"Plague","S. Maria alla Porta"
1630-07-10,"Plague","S. Maria alla Porta"
1630-07-10,"Plague","S. Maria alla Porta"
1630-07-10,"Plague","S. Maria Beltrade"
1630-07-10,"Plague","S. Maria Segreta"
1630-07-10,"Plague","S. Michele al Gallo"
1630-07-10,"Plague","S. Nazaro alla Barona"
1630-07-10,"Plague","S. Nazaro alla Barona"
1630-07-10,"Plague","S. Nazaro in Brolo"
1630-07-10,"Plague","S. Pietro in Sala"
1630-07-10,"Plague","S. Pietro sul Dosso"
1630-07-10,"Plague","S. Primo"
1630-07-10,"Plague","S. Raffaele"
1630-07-10,"Plague","S. Raffaele"
1630-07-10,"Plague","S. Rocco"
1630-07-10,"Plague","S. Satiro"
1630-07-10,"Plague","S. Sebastiano"
1630-07-10,"Plague","S. Stefano in Brolo"
1630-07-10,"Plague","S. Stefano in Brolo"
1630-07-10,"Plague","S. Stefano in Brolo"
1630-07-10,"Plague","S. Stefano in Brolo"
1630-07-10,"Plague","S. Stefano in Brolo"
1630-07-10,"Plague","S. Stefano in Burgundia"
1630-07-10,"Plague","S. Stefano in Burgundia"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Tecla"
1630-07-10,"Plague","S. Vito in Pasquirolo"
1630-07-10,"Plague","S. Vittore al Teatro"
1630-07-10,"Plague","S. Vittore al Teatro"
1630-07-10,"Plague","S. Vittore al Teatro"
1630-07-10,"Plague",NA
1630-07-10,"Plague",NA
1630-07-11,"Not_plague","S. Andrea"
1630-07-11,"Not_plague","S. Babila"
1630-07-11,"Not_plague","S. Bartolomeo"
1630-07-11,"Not_plague","S. Donnino alla Mazza"
1630-07-11,"Not_plague","S. Eufemia"
1630-07-11,"Not_plague","S. Lorenzo"
1630-07-11,"Not_plague","S. Sebastiano"
1630-07-11,"Not_plague","S. Stefano in Brolo"
1630-07-11,"Not_plague","S. Stefano in Brolo"
1630-07-11,"Not_plague","S. Stefano in Brolo"
1630-07-11,"Not_plague","S. Stefano in Brolo"
1630-07-11,"Not_plague","S. Tecla"
1630-07-11,"Plague","S. Andrea"
1630-07-11,"Plague","S. Andrea"
1630-07-11,"Plague","S. Andrea"
1630-07-11,"Plague","S. Babila"
1630-07-11,"Plague","S. Babila"
1630-07-11,"Plague","S. Babila"
1630-07-11,"Plague","S. Bartolomeo"
1630-07-11,"Plague","S. Calimero"
1630-07-11,"Plague","S. Carpoforo"
1630-07-11,"Plague","S. Eufemia"
1630-07-11,"Plague","S. Giorgio al Palazzo"
1630-07-11,"Plague","S. Giovanni Laterano"
1630-07-11,"Plague","S. Giovanni Laterano"
1630-07-11,"Plague","S. Giovanni Laterano"
1630-07-11,"Plague","S. Gottardo"
1630-07-11,"Plague","S. Lorenzo"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria alla Porta"
1630-07-11,"Plague","S. Maria Podone"
1630-07-11,"Plague","S. Maria Podone"
1630-07-11,"Plague","S. Martino al Corpo"
1630-07-11,"Plague","S. Martino al Corpo"
1630-07-11,"Plague","S. Mattia alla Moneta"
1630-07-11,"Plague","S. Michele al Gallo"
1630-07-11,"Plague","S. Michele al Gallo"
1630-07-11,"Plague","S. Michele al Gallo"
1630-07-11,"Plague","S. Michele in Metropolitana"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nazaro in Brolo"
1630-07-11,"Plague","S. Nicolao"
1630-07-11,"Plague","S. Nicolao"
1630-07-11,"Plague","S. Nicolao"
1630-07-11,"Plague","S. Nicolao"
1630-07-11,"Plague","S. Pietro in Sala"
1630-07-11,"Plague","S. Pietro in Sala"
1630-07-11,"Plague","S. Pietro in Sala"
1630-07-11,"Plague","S. Pietro in Sala"
1630-07-11,"Plague","S. Pietro sul Dosso"
1630-07-11,"Plague","S. Protaso in Campo foris"
1630-07-11,"Plague","S. Protaso in Campo foris"
1630-07-11,"Plague","S. Protaso in Campo foris"
1630-07-11,"Plague","S. Salvatore"
1630-07-11,"Plague","S. Salvatore"
1630-07-11,"Plague","S. Salvatore"
1630-07-11,"Plague","S. Simpliciano"
1630-07-11,"Plague","S. Stefano in Brolo"
1630-07-11,"Plague","S. Stefano in Brolo"
1630-07-11,"Plague","S. Stefano in Brolo"
