"Date","Death_cause","Parish","count"
"1630-07-11","Plague","S. Giovanni Laterano",3
"1630-07-11","Plague","S. Gottardo",1
"1630-07-11","Plague","S. Lorenzo",1
"1630-07-11","Plague","S. Maria alla Porta",8
"1630-07-11","Plague","S. Maria Podone",2
"1630-07-11","Plague","S. Martino al Corpo",2
"1630-07-11","Plague","S. Mattia alla Moneta",1
"1630-07-11","Plague","S. Michele al Gallo",3
"1630-07-11","Plague","S. Michele in Metropolitana",1
"1630-07-11","Plague","S. Nazaro in Brolo",6
"1630-07-11","Plague","S. Nicolao",4
"1630-07-11","Plague","S. Pietro in Sala",4
"1630-07-11","Plague","S. Pietro sul Dosso",1
"1630-07-11","Plague","S. Protaso in Campo foris",3
"1630-07-11","Plague","S. Salvatore",3
"1630-07-11","Plague","S. Simpliciano",1
"1630-07-11","Plague","S. Stefano in Brolo",5
"1630-07-11","Plague","S. Stefano in Burgundia",1
"1630-07-11","Plague","S. Stefano in Nosiggia",1
"1630-07-11","Plague","S. Tecla",11
"1630-07-11","Plague","S. Vito in Pasquirolo",1
"1630-07-11","Plague","S. Vittore al Teatro",5
"1630-07-11","Plague",NA,10
"1630-07-12","Not_plague","S. Babila",1
"1630-07-12","Not_plague","S. Carpoforo",1
"1630-07-12","Not_plague","S. Eusebio",1
"1630-07-12","Not_plague","S. Lorenzo",1
"1630-07-12","Not_plague","S. Maria Beltrade",1
"1630-07-12","Not_plague","S. Maria Podone",1
"1630-07-12","Not_plague","S. Nazaro alla Barona",1
"1630-07-12","Not_plague","S. Protaso in Campo foris",2
"1630-07-12","Not_plague","S. Stefano in Brolo",2
"1630-07-12","Not_plague","S. Vittore al Teatro",1
"1630-07-12","Not_plague",NA,1
"1630-07-12","Plague","S. Babila",7
"1630-07-12","Plague","S. Bartolomeo",7
"1630-07-12","Plague","S. Calimero",2
"1630-07-12","Plague","S. Carpoforo",1
"1630-07-12","Plague","S. Giovanni Laterano",6
"1630-07-12","Plague","S. Giovanni sul Muro",2
"1630-07-12","Plague","S. Lorenzo",6
"1630-07-12","Plague","S. Marcellino",1
"1630-07-12","Plague","S. Maria alla Porta",5
"1630-07-12","Plague","S. Maria Beltrade",1
"1630-07-12","Plague","S. Maria della Passerella",4
"1630-07-12","Plague","S. Maria Podone",4
"1630-07-12","Plague","S. Martino al Corpo",2
"1630-07-12","Plague","S. Mattia alla Moneta",2
"1630-07-12","Plague","S. Michele al Gallo",4
"1630-07-12","Plague","S. Nazaro alla Barona",1
"1630-07-12","Plague","S. Nazaro in Brolo",5
"1630-07-12","Plague","S. Nicolao",3
"1630-07-12","Plague","S. Pietro alla Vigna",3
"1630-07-12","Plague","S. Pietro sul Dosso",3
"1630-07-12","Plague","S. Protaso in Campo foris",1
"1630-07-12","Plague","S. Raffaele",6
"1630-07-12","Plague","S. Salvatore",1
"1630-07-12","Plague","S. Satiro",1
"1630-07-12","Plague","S. Simpliciano",2
"1630-07-12","Plague","S. Stefano in Brolo",16
"1630-07-12","Plague","S. Tecla",6
"1630-07-12","Plague","S. Vittore al Teatro",5
"1630-07-12","Plague",NA,8
"1630-07-13","Not_plague","S. Babila",2
"1630-07-13","Not_plague","S. Giovanni Laterano",2
"1630-07-13","Not_plague","S. Gottardo",2
"1630-07-13","Not_plague","S. Lorenzo",1
"1630-07-13","Not_plague","S. Maria al Circo",2
"1630-07-13","Not_plague","S. Maria Podone",1
"1630-07-13","Not_plague","S. Nazaro in Brolo",1
"1630-07-13","Not_plague","S. Stefano in Brolo",2
"1630-07-13","Not_plague","S. Stefano in Nosiggia",1
"1630-07-13","Plague","S. Babila",7
"1630-07-13","Plague","S. Bartolomeo",2
"1630-07-13","Plague","S. Calimero",6
"1630-07-13","Plague","S. Carpoforo",1
"1630-07-13","Plague","S. Donnino alla Mazza",1
"1630-07-13","Plague","S. Eusebio",1
"1630-07-13","Plague","S. Giovanni Laterano",3
"1630-07-13","Plague","S. Giovanni sul Muro",2
"1630-07-13","Plague","S. Gottardo",2
"1630-07-13","Plague","S. Lorenzo",6
"1630-07-13","Plague","S. Maria alla Porta",7
"1630-07-13","Plague","S. Maria Podone",6
"1630-07-13","Plague","S. Martino al Corpo",2
"1630-07-13","Plague","S. Michele al Gallo",3
"1630-07-13","Plague","S. Michele in Metropolitana",5
"1630-07-13","Plague","S. Nicolao",2
"1630-07-13","Plague","S. Pietro in Caminadella",1
"1630-07-13","Plague","S. Pietro in Sala",2
"1630-07-13","Plague","S. Protaso in Campo intus",1
"1630-07-13","Plague","S. Raffaele",5
"1630-07-13","Plague","S. Rocco",4
"1630-07-13","Plague","S. Stefano in Brolo",9
"1630-07-13","Plague","S. Tecla",5
"1630-07-13","Plague","S. Vittore al Teatro",9
"1630-07-13","Plague",NA,1
"1630-07-14","Not_plague","S. Carpoforo",1
"1630-07-14","Not_plague","S. Gottardo",1
"1630-07-14","Not_plague","S. Lorenzo",1
"1630-07-14","Not_plague","S. Maria della Passerella",1
"1630-07-14","Not_plague","S. Mattia alla Moneta",1
"1630-07-14","Not_plague","S. Nazaro in Brolo",1
"1630-07-14","Not_plague","S. Paolo in Compito",1
"1630-07-14","Not_plague","S. Raffaele",1
"1630-07-14","Not_plague","S. Sebastiano",1
"1630-07-14","Not_plague","S. Stefano in Brolo",2
"1630-07-14","Not_plague","S. Stefano in Burgundia",1
"1630-07-14","Not_plague",NA,1
"1630-07-14","Plague","S. Babila",5
"1630-07-14","Plague","S. Calimero",4
"1630-07-14","Plague","S. Carpoforo",4
"1630-07-14","Plague","S. Donnino alla Mazza",2
"1630-07-14","Plague","S. Giorgio al Palazzo",1
"1630-07-14","Plague","S. Giorgio al Pozzo Bianco",1
"1630-07-14","Plague","S. Giovanni Laterano",5
"1630-07-14","Plague","S. Gottardo",2
"1630-07-14","Plague","S. Lorenzo",5
"1630-07-14","Plague","S. Maria alla Porta",6
"1630-07-14","Plague","S. Maria della Passerella",2
"1630-07-14","Plague","S. Michele al Gallo",1
"1630-07-14","Plague","S. Michele in Metropolitana",1
"1630-07-14","Plague","S. Nazaro in Brolo",3
"1630-07-14","Plague","S. Nicolao",3
"1630-07-14","Plague","S. Pietro alla Vigna",4
"1630-07-14","Plague","S. Pietro in Caminadella",1
"1630-07-14","Plague","S. Pietro sul Dosso",1
"1630-07-14","Plague","S. Raffaele",2
"1630-07-14","Plague","S. Rocco",1
"1630-07-14","Plague","S. Salvatore",1
"1630-07-14","Plague","S. Simpliciano",3
"1630-07-14","Plague","S. Sisto",1
"1630-07-14","Plague","S. Stefano in Brolo",16
"1630-07-14","Plague","S. Tecla",7
"1630-07-14","Plague","S. Vito in Pasquirolo",4
"1630-07-14","Plague","S. Vittore al Teatro",10
"1630-07-14","Plague","S. Vittore e 40 Martiri",1
"1630-07-14","Plague",NA,3
"1630-07-15","Plague","S. Babila",2
"1630-07-15","Plague","S. Paolo in Compito",2
"1630-07-15","Plague","S. Raffaele",3
"1630-07-15","Plague",NA,4
"1630-07-16","Not_plague","S. Calimero",1
"1630-07-16","Not_plague","S. Carpoforo",1
"1630-07-16","Not_plague","S. Giorgio al Palazzo",2
"1630-07-16","Not_plague","S. Gottardo",1
"1630-07-16","Not_plague","S. Lorenzo",2
"1630-07-16","Not_plague","S. Maria Podone",1
"1630-07-16","Not_plague","S. Pietro in Sala",1
"1630-07-16","Not_plague","S. Stefano in Brolo",4
"1630-07-16","Not_plague","S. Tecla",3
"1630-07-16","Not_plague","S. Vittore al Teatro",1
"1630-07-16","Not_plague",NA,3
"1630-07-16","Plague","S. Alessandro in Zebedia",1
"1630-07-16","Plague","S. Andrea",2
"1630-07-16","Plague","S. Babila",4
"1630-07-16","Plague","S. Bartolomeo",4
"1630-07-16","Plague","S. Calimero",4
"1630-07-16","Plague","S. Cosma e Damiano",2
"1630-07-16","Plague","S. Donnino alla Mazza",2
"1630-07-16","Plague","S. Giovanni Laterano",5
"1630-07-16","Plague","S. Giovanni sul Muro",1
"1630-07-16","Plague","S. Gottardo",5
"1630-07-16","Plague","S. Lorenzo",2
"1630-07-16","Plague","S. Mattia alla Moneta",5
"1630-07-16","Plague","S. Michele al Gallo",2
"1630-07-16","Plague","S. Nazaro in Brolo",4
"1630-07-16","Plague","S. Pietro alla Vigna",2
"1630-07-16","Plague","S. Pietro sul Dosso",2
"1630-07-16","Plague","S. Sebastiano",1
"1630-07-16","Plague","S. Simpliciano",4
"1630-07-16","Plague","S. Stefano in Brolo",24
"1630-07-16","Plague","S. Stefano in Burgundia",1
"1630-07-16","Plague","S. Tecla",9
"1630-07-16","Plague","S. Vito in Pasquirolo",2
"1630-07-16","Plague","S. Vittore al Teatro",15
"1630-07-16","Plague",NA,8
"1630-07-17","Not_plague","S. Donnino alla Mazza",1
"1630-07-17","Not_plague","S. Gottardo",2
"1630-07-17","Not_plague","S. Maria Segreta",1
"1630-07-17","Not_plague","S. Michele in Metropolitana",1
"1630-07-17","Not_plague","S. Pietro in Caminadella",1
"1630-07-17","Not_plague","S. Pietro in Sala",2
"1630-07-17","Not_plague","S. Stefano in Brolo",2
"1630-07-17","Not_plague","S. Tecla",1
"1630-07-17","Not_plague","S. Tommaso in Terramara",1
"1630-07-17","Not_plague","S. Vito in Pasquirolo",1
"1630-07-17","Not_plague",NA,1
"1630-07-17","Plague","S. Andrea",3
"1630-07-17","Plague","S. Bartolomeo",2
"1630-07-17","Plague","S. Calimero",3
"1630-07-17","Plague","S. Carpoforo",2
"1630-07-17","Plague","S. Giovanni Laterano",7
"1630-07-17","Plague","S. Giovanni sul Muro",5
"1630-07-17","Plague","S. Marcellino",1
"1630-07-17","Plague","S. Maria alla Porta",5
"1630-07-17","Plague","S. Maria Podone",4
"1630-07-17","Plague","S. Mattia alla Moneta",2
"1630-07-17","Plague","S. Michele al Gallo",6
"1630-07-17","Plague","S. Michele in Metropolitana",1
"1630-07-17","Plague","S. Nazaro in Brolo",2
"1630-07-17","Plague","S. Pietro in Caminadella",1
"1630-07-17","Plague","S. Pietro in Sala",7
"1630-07-17","Plague","S. Pietro sul Dosso",3
"1630-07-17","Plague","S. Sebastiano",1
"1630-07-17","Plague","S. Simpliciano",3
"1630-07-17","Plague","S. Stefano in Brolo",15
"1630-07-17","Plague","S. Stefano in Burgundia",1
"1630-07-17","Plague","S. Stefano in Nosiggia",1
"1630-07-17","Plague","S. Tecla",7
"1630-07-17","Plague","S. Vito in Pasquirolo",1
"1630-07-17","Plague","S. Vittore al Teatro",7
"1630-07-17","Plague","S. Vittore e 40 Martiri",1
"1630-07-17","Plague",NA,4
"1630-07-18","Not_plague","S. Giorgio al Palazzo",1
"1630-07-18","Not_plague","S. Marcellino",1
"1630-07-18","Not_plague","S. Maria alla Porta",1
"1630-07-18","Not_plague","S. Maria Segreta",1
"1630-07-18","Not_plague","S. Nazaro in Brolo",1
"1630-07-18","Not_plague","S. Pietro in Caminadella",1
"1630-07-18","Not_plague","S. Pietro in Campo Lodigiano",1
"1630-07-18","Not_plague","S. Sisto",1
"1630-07-18","Not_plague","S. Stefano in Brolo",2
"1630-07-18","Not_plague","S. Tecla",2
"1630-07-18","Plague","S. Babila",5
"1630-07-18","Plague","S. Bartolomeo",3
"1630-07-18","Plague","S. Calimero",4
"1630-07-18","Plague","S. Donnino alla Mazza",1
"1630-07-18","Plague","S. Eufemia",1
"1630-07-18","Plague","S. Giovanni Laterano",4
"1630-07-18","Plague","S. Giovanni sul Muro",1
"1630-07-18","Plague","S. Lorenzo",5
"1630-07-18","Plague","S. Maria al Circo",1
"1630-07-18","Plague","S. Maria alla Porta",8
"1630-07-18","Plague","S. Martino al Corpo",1
"1630-07-18","Plague","S. Michele al Gallo",1
"1630-07-18","Plague","S. Nazaro in Brolo",6
"1630-07-18","Plague","S. Nicolao",7
"1630-07-18","Plague","S. Pietro alla Vigna",1
"1630-07-18","Plague","S. Pietro in Sala",2
"1630-07-18","Plague","S. Pietro sul Dosso",2
"1630-07-18","Plague","S. Simpliciano",3
"1630-07-18","Plague","S. Stefano in Brolo",2
"1630-07-18","Plague","S. Tecla",5
"1630-07-18","Plague","S. Tommaso in Terramara",1
"1630-07-18","Plague","S. Vito in Pasquirolo",2
"1630-07-18","Plague","S. Vittore al Teatro",3
"1630-07-18","Plague",NA,6
"1630-07-19","Not_plague","S. Andrea",2
"1630-07-19","Not_plague","S. Bartolomeo",1
"1630-07-19","Not_plague","S. Maurilio",1
"1630-07-19","Not_plague","S. Pietro alla Vigna",1
"1630-07-19","Not_plague","S. Stefano in Brolo",3
"1630-07-19","Not_plague","S. Tecla",1
"1630-07-19","Not_plague","S. Vincenzo in Prato",1
"1630-07-19","Plague","S. Andrea",2
"1630-07-19","Plague","S. Babila",3
"1630-07-19","Plague","S. Bartolomeo",3
"1630-07-19","Plague","S. Calimero",3
"1630-07-19","Plague","S. Carpoforo",1
"1630-07-19","Plague","S. Donnino alla Mazza",1
"1630-07-19","Plague","S. Giovanni Laterano",2
"1630-07-19","Plague","S. Maria al Circo",2
"1630-07-19","Plague","S. Maria alla Porta",3
"1630-07-19","Plague","S. Maria di Calvairate",1
"1630-07-19","Plague","S. Maria Podone",2
"1630-07-19","Plague","S. Maurilio",1
"1630-07-19","Plague","S. Michele al Gallo",3
"1630-07-19","Plague","S. Nazaro in Brolo",20
"1630-07-19","Plague","S. Pietro in Caminadella",1
"1630-07-19","Plague","S. Pietro in Sala",1
"1630-07-19","Plague","S. Rocco",1
"1630-07-19","Plague","S. Satiro",1
"1630-07-19","Plague","S. Stefano in Brolo",8
"1630-07-19","Plague","S. Stefano in Nosiggia",2
"1630-07-19","Plague","S. Tecla",12
"1630-07-19","Plague","S. Vito in Pasquirolo",1
"1630-07-19","Plague","S. Vittore al Teatro",2
"1630-07-19","Plague","S. Vittore e 40 Martiri",1
"1630-07-19","Plague",NA,1
"1630-07-20","Not_plague","S. Eufemia",1
"1630-07-20","Not_plague","S. Giovanni alle Quattro Facce",1
"1630-07-20","Not_plague","S. Gottardo",1
"1630-07-20","Not_plague","S. Martino al Corpo",1
"1630-07-20","Not_plague","S. Martino in Nosiggia",1
"1630-07-20","Not_plague","S. Nazaro in Brolo",1
"1630-07-20","Not_plague","S. Paolo in Compito",1
"1630-07-20","Not_plague","S. Stefano in Brolo",2
"1630-07-20","Plague","S. Andrea",5
"1630-07-20","Plague","S. Babila",6
"1630-07-20","Plague","S. Bartolomeo",2
"1630-07-20","Plague","S. Calimero",10
"1630-07-20","Plague","S. Carpoforo",1
"1630-07-20","Plague","S. Giorgio al Palazzo",1
"1630-07-20","Plague","S. Giovanni alle Quattro Facce",2
"1630-07-20","Plague","S. Giovanni Laterano",3
"1630-07-20","Plague","S. Giovanni sul Muro",2
"1630-07-20","Plague","S. Gottardo",2
"1630-07-20","Plague","S. Lorenzo",6
"1630-07-20","Plague","S. Maria alla Porta",5
"1630-07-20","Plague","S. Maria Beltrade",1
"1630-07-20","Plague","S. Maria della Passerella",1
"1630-07-20","Plague","S. Maria di Calvairate",1
"1630-07-20","Plague","S. Maria Podone",2
"1630-07-20","Plague","S. Michele in Metropolitana",10
"1630-07-20","Plague","S. Nazaro in Brolo",9
"1630-07-20","Plague","S. Rocco",3
"1630-07-20","Plague","S. Simpliciano",1
"1630-07-20","Plague","S. Stefano in Brolo",5
"1630-07-20","Plague","S. Tecla",5
"1630-07-20","Plague","S. Vincenzo in Prato",1
"1630-07-20","Plague",NA,4
"1630-07-21","Not_plague","S. Bartolomeo",2
"1630-07-21","Not_plague","S. Giorgio al Palazzo",1
"1630-07-21","Not_plague","S. Marcellino",1
"1630-07-21","Not_plague","S. Martino al Corpo",1
"1630-07-21","Not_plague","S. Mattia alla Moneta",1
"1630-07-21","Not_plague","S. Michele in Metropolitana",1
"1630-07-21","Not_plague","S. Nazaro in Brolo",2
"1630-07-21","Not_plague","S. Pietro in Sala",1
"1630-07-21","Not_plague","S. Stefano in Brolo",6
"1630-07-21","Not_plague","S. Vittore e 40 Martiri",1
"1630-07-21","Plague","S. Andrea",2
"1630-07-21","Plague","S. Babila",1
"1630-07-21","Plague","S. Calimero",11
"1630-07-21","Plague","S. Carpoforo",1
"1630-07-21","Plague","S. Cosma e Damiano",1
"1630-07-21","Plague","S. Eufemia",1
"1630-07-21","Plague","S. Giorgio al Palazzo",1
"1630-07-21","Plague","S. Giovanni Laterano",1
"1630-07-21","Plague","S. Lorenzo",3
"1630-07-21","Plague","S. Maria alla Porta",4
"1630-07-21","Plague","S. Maria Podone",1
"1630-07-21","Plague","S. Mattia alla Moneta",1
"1630-07-21","Plague","S. Maurilio",3
"1630-07-21","Plague","S. Michele al Gallo",1
"1630-07-21","Plague","S. Michele in Metropolitana",2
"1630-07-21","Plague","S. Nazaro in Brolo",4
"1630-07-21","Plague","S. Raffaele",1
"1630-07-21","Plague","S. Rocco",6
"1630-07-21","Plague","S. Salvatore",1
"1630-07-21","Plague","S. Stefano in Brolo",7
"1630-07-21","Plague","S. Tecla",20
"1630-07-21","Plague","S. Vincenzo in Prato",1
"1630-07-21","Plague","S. Vito in Pasquirolo",2
"1630-07-21","Plague","S. Vittore al Teatro",4
"1630-07-21","Plague",NA,2
"1630-07-22","Not_plague","S. Eusebio",1
"1630-07-22","Not_plague","S. Giovanni Laterano",1
"1630-07-22","Not_plague","S. Lorenzo",4
"1630-07-22","Not_plague","S. Maria alla Porta",1
"1630-07-22","Not_plague","S. Maria Podone",1
"1630-07-22","Not_plague","S. Maria Segreta",1
"1630-07-22","Not_plague","S. Michele in Metropolitana",1
"1630-07-22","Not_plague","S. Nazaro in Brolo",2
"1630-07-22","Not_plague","S. Pietro con la Rete",1
"1630-07-22","Not_plague","S. Protaso ad Monachos",1
"1630-07-22","Not_plague","S. Stefano in Brolo",1
"1630-07-22","Not_plague","S. Stefano in Burgundia",1
"1630-07-22","Not_plague","S. Vincenzo in Prato",1
"1630-07-22","Plague","S. Andrea",4
"1630-07-22","Plague","S. Babila",1
"1630-07-22","Plague","S. Bartolomeo",2
"1630-07-22","Plague","S. Calimero",7
"1630-07-22","Plague","S. Carpoforo",1
"1630-07-22","Plague","S. Eufemia",1
"1630-07-22","Plague","S. Eusebio",1
"1630-07-22","Plague","S. Giovanni Laterano",8
"1630-07-22","Plague","S. Lorenzo",2
"1630-07-22","Plague","S. Maria alla Porta",7
"1630-07-22","Plague","S. Maria della Passerella",6
"1630-07-22","Plague","S. Maria di Calvairate",2
"1630-07-22","Plague","S. Michele al Gallo",3
"1630-07-22","Plague","S. Michele in Metropolitana",4
"1630-07-22","Plague","S. Nazaro in Brolo",3
"1630-07-22","Plague","S. Pietro alla Vigna",1
"1630-07-22","Plague","S. Pietro in Caminadella",2
"1630-07-22","Plague","S. Pietro in Sala",5
"1630-07-22","Plague","S. Rocco",1
"1630-07-22","Plague","S. Simpliciano",5
"1630-07-22","Plague","S. Stefano in Brolo",12
"1630-07-22","Plague","S. Stefano in Nosiggia",2
"1630-07-22","Plague","S. Tecla",6
"1630-07-22","Plague","S. Tommaso in Terramara",1
"1630-07-22","Plague","S. Trinità",3
"1630-07-22","Plague","S. Vito in Pasquirolo",1
"1630-07-22","Plague","S. Vittore al Teatro",3
"1630-07-22","Plague",NA,2
"1630-07-23","Not_plague","S. Carpoforo",1
"1630-07-23","Not_plague","S. Giovanni Laterano",1
"1630-07-23","Not_plague","S. Lorenzo",1
"1630-07-23","Not_plague","S. Pietro all'Orto",1
"1630-07-23","Not_plague","S. Stefano in Brolo",3
"1630-07-23","Not_plague","S. Tecla",1
"1630-07-23","Plague","S. Ambrogio in Solariolo",1
"1630-07-23","Plague","S. Andrea",2
"1630-07-23","Plague","S. Babila",2
"1630-07-23","Plague","S. Bartolomeo",1
"1630-07-23","Plague","S. Calimero",1
"1630-07-23","Plague","S. Giorgio",1
"1630-07-23","Plague","S. Giovanni alle Quattro Facce",2
"1630-07-23","Plague","S. Giovanni Laterano",14
"1630-07-23","Plague","S. Lorenzo Minore",2
"1630-07-23","Plague","S. Maria alla Porta",17
"1630-07-23","Plague","S. Maria della Passerella",3
"1630-07-23","Plague","S. Michele in Metropolitana",5
"1630-07-23","Plague","S. Nazaro in Brolo",1
"1630-07-23","Plague","S. Pietro all'Orto",1
"1630-07-23","Plague","S. Pietro alla Vigna",4
"1630-07-23","Plague","S. Pietro in Sala",3
"1630-07-23","Plague","S. Pietro sul Dosso",14
"1630-07-23","Plague","S. Sebastiano",1
"1630-07-23","Plague","S. Silvestro",1
"1630-07-23","Plague","S. Simpliciano",1
"1630-07-23","Plague","S. Stefano in Brolo",4
"1630-07-23","Plague","S. Stefano in Burgundia",1
"1630-07-23","Plague","S. Tecla",9
"1630-07-23","Plague","S. Trinità",1
"1630-07-23","Plague","S. Vittore al Teatro",1
"1630-07-23","Plague",NA,1
"1630-07-24","Not_plague","S. Bartolomeo",1
"1630-07-24","Not_plague","S. Donnino alla Mazza",1
"1630-07-24","Not_plague","S. Eusebio",1
"1630-07-24","Not_plague","S. Giorgio al Pozzo Bianco",1
"1630-07-24","Not_plague","S. Nazaro in Brolo",1
"1630-07-24","Not_plague","S. Raffaele",1
"1630-07-24","Not_plague","S. Rocco",1
"1630-07-24","Not_plague","S. Sebastiano",1
"1630-07-24","Not_plague","S. Stefano in Brolo",3
"1630-07-24","Not_plague","S. Vito in Pasquirolo",3
"1630-07-24","Not_plague",NA,1
"1630-07-24","Plague","S. Babila",2
"1630-07-24","Plague","S. Bartolomeo",5
"1630-07-24","Plague","S. Calimero",14
"1630-07-24","Plague","S. Eufemia",1
"1630-07-24","Plague","S. Giorgio al Palazzo",1
"1630-07-24","Plague","S. Giovanni alle Quattro Facce",1
"1630-07-24","Plague","S. Giovanni Laterano",15
"1630-07-24","Plague","S. Lorenzo",3
"1630-07-24","Plague","S. Maria Beltrade",1
"1630-07-24","Plague","S. Michele al Gallo",6
"1630-07-24","Plague","S. Michele in Metropolitana",2
"1630-07-24","Plague","S. Nazaro in Brolo",1
"1630-07-24","Plague","S. Pietro con la Rete",1
"1630-07-24","Plague","S. Pietro in Sala",1
"1630-07-24","Plague","S. Protaso",1
"1630-07-24","Plague","S. Protaso ad Monachos",1
"1630-07-24","Plague","S. Simpliciano",2
"1630-07-24","Plague","S. Stefano in Brolo",7
"1630-07-24","Plague","S. Stefano in Burgundia",1
"1630-07-24","Plague","S. Stefano in Nosiggia",1
"1630-07-24","Plague","S. Tecla",6
"1630-07-24","Plague","S. Tommaso in Terramara",1
"1630-07-24","Plague","S. Trinità",2
"1630-07-24","Plague","S. Vittore al Teatro",2
"1630-07-24","Plague",NA,8
"1630-07-25","Not_plague","S. Bartolomeo",1
"1630-07-25","Not_plague","S. Lorenzo",1
"1630-07-25","Not_plague","S. Maria di Calvairate",1
"1630-07-25","Not_plague","S. Nazaro in Brolo",1
"1630-07-25","Not_plague","S. Raffaele",1
"1630-07-25","Not_plague","S. Stefano in Brolo",6
"1630-07-25","Not_plague","S. Stefano in Burgundia",2
"1630-07-25","Not_plague","S. Tecla",1
